pos_idx,grid_ra,grid_dec,obs_date,src_index,src_ra_deg,src_dec_deg,plate_mag,plate_names
269,273.6,3.1578947368421098,1949-06-03,3218,273.473571,3.319827,16.2221736907959,ac41154;kc00108;ka00910;kc00109;ka00911;ka00912;kb00590;kb00591;kb00592;kb00593;kb00594;rb16315;bi04842;bi04841;bi04843
269,273.6,3.1578947368421098,1949-06-03,3454,273.387782,3.135449,14.68557834625244,ac41154;kc00108;ka00910;kc00109;ka00911;ka00912;kb00590;kb00591;kb00592;kb00593;kb00594;rb16315;bi04842;bi04841;bi04843
269,273.6,3.1578947368421098,1949-06-03,4179,273.805995,3.04705,14.863758087158203,ac41154;kc00108;ka00910;kc00109;ka00911;ka00912;kb00590;kb00591;kb00592;kb00593;kb00594;rb16315;bi04842;bi04841;bi04843
269,273.6,3.1578947368421098,1949-06-03,4214,273.587342,3.392298,15.426950454711914,ac41154;kc00108;ka00910;kc00109;ka00911;ka00912;kb00590;kb00591;kb00592;kb00593;kb00594;rb16315;bi04842;bi04841;bi04843
269,273.6,3.1578947368421098,1949-06-03,4305,273.635062,3.392936,16.044235229492188,ac41154;kc00108;ka00910;kc00109;ka00911;ka00912;kb00590;kb00591;kb00592;kb00593;kb00594;rb16315;bi04842;bi04841;bi04843
269,273.6,3.1578947368421098,1949-06-03,4368,273.735857,3.354955,16.269786834716797,ac41154;kc00108;ka00910;kc00109;ka00911;ka00912;kb00590;kb00591;kb00592;kb00593;kb00594;rb16315;bi04842;bi04841;bi04843
269,273.6,3.1578947368421098,1949-06-03,4636,273.824148,3.268485,14.901002883911133,ac41154;kc00108;ka00910;kc00109;ka00911;ka00912;kb00590;kb00591;kb00592;kb00593;kb00594;rb16315;bi04842;bi04841;bi04843
269,273.6,3.1578947368421098,1949-06-03,4716,273.507662,3.393496,16.08246421813965,ac41154;kc00108;ka00910;kc00109;ka00911;ka00912;kb00590;kb00591;kb00592;kb00593;kb00594;rb16315;bi04842;bi04841;bi04843
269,273.6,3.1578947368421098,1949-06-03,4911,273.814528,3.006705,16.445566177368164,ac41154;kc00108;ka00910;kc00109;ka00911;ka00912;kb00590;kb00591;kb00592;kb00593;kb00594;rb16315;bi04842;bi04841;bi04843
269,273.6,3.1578947368421098,1949-06-03,5182,273.441772,3.3931250000000004,16.086679458618164,ac41154;kc00108;ka00910;kc00109;ka00911;ka00912;kb00590;kb00591;kb00592;kb00593;kb00594;rb16315;bi04842;bi04841;bi04843
